Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3125138,2017-01-14 00:00:00,2016-01-27 16:11:49,119638,30029138,0,251,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125138/SRR3125138.1,SRX1545055,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262152,SAMN04212018,simple,496922,coral metagenome,713LK71H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,7C6435E9B64FEEC848E84471181CAD0B,3D29375CD980946A95DD7162444981E4
SRR3125136,2017-01-14 00:00:00,2016-01-27 16:11:48,194900,48919900,0,251,34,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125136/SRR3125136.1,SRX1545056,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262154,SAMN04212019,simple,496922,coral metagenome,713LK71pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,200F183E0A11018EE9C4502B313B5A97,FF86A913929FF1B358DAB29E21B31B37
SRR3125134,2017-01-14 00:00:00,2016-01-27 16:10:17,148391,37246141,0,251,26,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR3125134/SRR3125134.1,SRX1545057,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262156,SAMN04212020,simple,496922,coral metagenome,811LK21,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,CA046259D9C2BFFB0B9F29E760C0AFCC,C6307C6B75AD12808DE47C5A977745E2
SRR3125135,2017-01-14 00:00:00,2016-01-27 16:11:48,69177,17363427,0,251,12,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125135/SRR3125135.1,SRX1545058,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262155,SAMN04212021,simple,496922,coral metagenome,811LK21pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E9548C4EAED6DA508C2318F1CDEA141C,4E989A7C19048B39D180D0BD5854EBFC
SRR3125132,2017-01-14 00:00:00,2016-04-01 17:35:37,184572,46327572,0,251,32,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125132/SRR3125132.1,SRX1545059,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262157,SAMN04212022,simple,496922,coral metagenome,811LK24,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,032153F5B4CD18258229038D15B14BEF,9DDD682E2A80BCF01EB7543812EFF076
SRR3125130,2017-01-14 00:00:00,2016-01-27 16:06:57,179524,45060524,0,251,31,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125130/SRR3125130.1,SRX1545060,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262159,SAMN04212023,simple,496922,coral metagenome,811LK24H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,F5AFDA811F3F6CE8928BCB04EEE47D4E,A1628850BA00FE4EBBD151131ABACE7B
SRR3125131,2017-01-14 00:00:00,2016-01-27 16:08:36,95668,24012668,0,251,16,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/SRR3125131/SRR3125131.1,SRX1545061,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262158,SAMN04212024,simple,496922,coral metagenome,811LK30,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,3CAC98BF5E328CCC135038008C7C0277,E7116D4A75536B9C6A95272EDFC4D877
SRR3125127,2017-01-14 00:00:00,2016-01-27 16:06:49,190525,47821775,0,251,33,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125127/SRR3125127.1,SRX1545062,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262161,SAMN04212025,simple,496922,coral metagenome,811LK30H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,C0BA84B9F7D4750D3B66EEC07ADE97E5,F752DB548216668A6D6EE1DF1F8DC2C4
SRR3125128,2017-01-14 00:00:00,2016-01-27 16:06:50,249587,62646337,0,251,43,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125128/SRR3125128.1,SRX1545063,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262160,SAMN04212026,simple,496922,coral metagenome,811LK57,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,14A20FF89DB7A2E059CE6C838CD5C41D,0752412E8FE7907260CD8FB8ABAF22CE
SRR3125125,2017-01-14 00:00:00,2016-01-27 16:04:57,185186,46481686,0,251,32,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125125/SRR3125125.1,SRX1545065,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262164,SAMN04212027,simple,496922,coral metagenome,811LK5758H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,B83B8EE866F83D1B1F407D0D9C28BC40,C0B896D7CC0898D4E28BEEAA57F07ABA
SRR3125126,2017-01-14 00:00:00,2016-01-27 16:06:49,226479,56846229,0,251,39,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125126/SRR3125126.1,SRX1545066,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262163,SAMN04212028,simple,496922,coral metagenome,811LK60,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,23C5F95DB5E8A99CE85FBD93BDD4B29C,916FBBCD26B873043F800FBBC04348C2
SRR3125124,2017-01-14 00:00:00,2016-01-27 16:04:52,332192,83380192,0,251,58,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125124/SRR3125124.1,SRX1545073,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262168,SAMN04212029,simple,496922,coral metagenome,811LK62,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,7B8902E7AC30B67C119CA475BC3083CB,57BAD7B35881915B776B0D2918B8B5F5
SRR3125122,2017-01-14 00:00:00,2016-01-27 16:02:50,243512,61121512,0,251,42,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125122/SRR3125122.1,SRX1545094,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262178,SAMN04212030,simple,496922,coral metagenome,811LK62H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,61343D0B74FC214A409F17AB5149F9D5,840718B0CDF45908A75F10E433D59E94
SRR3125121,2017-01-14 00:00:00,2016-01-27 16:03:02,226744,56912744,0,251,39,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125121/SRR3125121.1,SRX1545098,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262180,SAMN04212031,simple,496922,coral metagenome,811LK64,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,992525EC1C7D384B412838F7435EEAB8,2BDAA8629A5F20F35E1331724F56A1E4
SRR3125119,2017-01-14 00:00:00,2016-01-27 16:01:59,160037,40169287,0,251,28,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125119/SRR3125119.1,SRX1545099,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262183,SAMN04212032,simple,496922,coral metagenome,811LK64H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,1724BF50B55EFEE7A7EF99FF8A6679B1,12D8337AA184074C3BAAFD177A66B778
SRR3125120,2017-01-14 00:00:00,2016-01-27 16:02:59,166002,41666502,0,251,29,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125120/SRR3125120.1,SRX1545100,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262182,SAMN04212033,simple,496922,coral metagenome,811LK66,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E71F0246AE9A4FC8D096BF9CA7A4910E,34A4B5683141A0F72F7D0E2F8EB405E0
SRR3125118,2017-01-14 00:00:00,2016-01-27 16:01:48,204735,51388485,0,251,35,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125118/SRR3125118.1,SRX1545101,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262184,SAMN04212034,simple,496922,coral metagenome,811LK68,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,9440BEA7EC8E5F97D4B5E9D9E7D1590F,D6567FC4CDB02898FD66EFC9D1766EF4
SRR3125115,2017-01-14 00:00:00,2016-01-27 16:00:27,138621,34793871,0,251,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125115/SRR3125115.1,SRX1545102,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262186,SAMN04212035,simple,496922,coral metagenome,811LK68H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,7D774ECA8147F217554D14FFEDDA2BEA,D2D6295C246D89DE7ACE56BA694EF3D2
SRR3125117,2017-01-14 00:00:00,2016-01-27 16:00:31,114680,28784680,0,251,20,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125117/SRR3125117.1,SRX1545103,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262185,SAMN04212036,simple,496922,coral metagenome,811LK69,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,A1FF00E9C79D92858772B0D7D81A0BD9,3C2298C9A4EA4D1CDEE74A26985260C1
SRR3278490,2017-12-31 00:00:15,2016-03-31 13:19:35,114680,28784680,0,251,20,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3278490/SRR3278490.1,SRX1652943,811LK69,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262185,SAMN04212036,simple,496922,coral metagenome,811LK69,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA391642,,public,A1FF00E9C79D92858772B0D7D81A0BD9,3C2298C9A4EA4D1CDEE74A26985260C1
SRR3125113,2017-01-14 00:00:00,2016-01-27 15:58:47,141469,35508719,0,251,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125113/SRR3125113.1,SRX1545109,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262188,SAMN04212037,simple,496922,coral metagenome,811LK69pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,D05097D37F7FCB5CFB1C176A5E455DD1,B8AE5150E8A4B6AB413C33D32928598A
SRR3125111,2017-01-14 00:00:00,2016-01-27 15:56:45,130129,32662379,0,251,22,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125111/SRR3125111.1,SRX1545110,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262190,SAMN04212038,simple,496922,coral metagenome,811LK71,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,B77DCE4E06491F9A7D4A6F654410E2BB,6131362135289298E099903D246DA5E7
SRR3125112,2017-01-14 00:00:00,2016-01-27 15:56:45,27725,6958975,0,251,4,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125112/SRR3125112.1,SRX1545111,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262189,SAMN04212039,simple,496922,coral metagenome,811LK71H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,EB77DB9B222AB36DC50C11600404F2CD,0CC2BDE5C59AFAA23309F3F1BCE2712C
SRR3125109,2017-01-14 00:00:00,2016-01-27 15:54:43,74609,18726859,0,251,13,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125109/SRR3125109.1,SRX1545112,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262192,SAMN04212040,simple,496922,coral metagenome,811LK71pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E793A3DDF6DE7AEA6D14A5E67AA43875,24D709204ED4EAFE7DDE065EBFF7D547
SRR3125110,2017-01-14 00:00:00,2016-01-27 15:57:30,123279,30943029,0,251,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125110/SRR3125110.1,SRX1545113,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262191,SAMN04212041,simple,496922,coral metagenome,812LK24,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,3AD0E6A51CD5E862A650E1A139102B74,4469B7B452F89BDE6D38515313BB2225
SRR3125107,2017-01-14 00:00:00,2016-01-27 15:52:40,183770,46126270,0,251,32,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125107/SRR3125107.1,SRX1545114,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262194,SAMN04212042,simple,496922,coral metagenome,812LK24pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,F1A77F6C8072179EC5E12BFA0793A4DE,CBB1CAC067ED60AA00CFE773FD139A5D
SRR3125108,2017-01-14 00:00:00,2016-01-27 15:52:38,74516,18703516,0,251,13,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125108/SRR3125108.1,SRX1545115,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262193,SAMN04212043,simple,496922,coral metagenome,812LK62,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E85619D387AF15F017E20EBAAF13A675,4F9EBD6CE10A9F5ED240F4CA89ED483C
SRR3125106,2017-01-14 00:00:00,2016-01-27 15:51:39,161208,40463208,0,251,28,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125106/SRR3125106.1,SRX1545116,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262195,SAMN04212044,simple,496922,coral metagenome,812LK62pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,10CFD6CA5250F30189944A711D506987,87093E611FB592793AAA9706D3B8756E
SRR3125104,2017-01-14 00:00:00,2016-01-27 15:49:01,55549,13942799,0,251,9,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125104/SRR3125104.1,SRX1545118,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262197,SAMN04212045,simple,496922,coral metagenome,812LK68,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,4C91A69DC35B1064FE4C14529F55403D,686BD6DA5502E6907138FFEE5DDDF114
SRR3278489,2017-12-31 00:00:15,2016-03-31 13:19:36,55549,13942799,0,251,9,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3278489/SRR3278489.1,SRX1652942,812LK68,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262197,SAMN04212045,simple,496922,coral metagenome,812LK68,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA391642,,public,4C91A69DC35B1064FE4C14529F55403D,686BD6DA5502E6907138FFEE5DDDF114
SRR3278487,2017-12-31 00:00:15,2016-03-31 13:12:36,139076,34908076,0,251,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3278487/SRR3278487.1,SRX1652941,812LK68pox,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262196,SAMN04212046,simple,496922,coral metagenome,812LK68pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA391642,,public,E10F9B5380FB3DEB5F739ED2D3923932,011EF1A12A32DE004F1BEF2C9F5CDA25
SRR3125105,2017-01-14 00:00:00,2016-01-27 15:50:41,139076,34908076,0,251,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125105/SRR3125105.1,SRX1545119,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262196,SAMN04212046,simple,496922,coral metagenome,812LK68pox,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E10F9B5380FB3DEB5F739ED2D3923932,011EF1A12A32DE004F1BEF2C9F5CDA25

Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3125007,2017-01-14 00:00:00,2016-01-27 15:16:40,249217,62553467,0,251,43,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125007/SRR3125007.1,SRX1544947,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262099,SAMN04211984,simple,496922,coral metagenome,212LK24,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,6E3303975D6736A26D0BC286A2F3D11D,2713CE1AD9886EA832CB1AF6C740CB98
SRR3125008,2017-01-14 00:00:00,2016-01-27 15:00:42,231697,58155947,0,251,40,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125008/SRR3125008.1,SRX1544955,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262100,SAMN04211986,simple,496922,coral metagenome,212LK30,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,A361D4AD7019C3389827A1EA69FA3981,E26DFA6A5981DB14E7750752EFEA51FC
SRR3125010,2017-01-14 00:00:00,2016-01-27 15:13:07,245022,61500522,0,251,43,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3125010/SRR3125010.1,SRX1544957,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262103,SAMN04211987,simple,496922,coral metagenome,212LK30H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,4D37637654618705BA72F5AD5A276884,2D5B6BC65F5DA02E4837C2664043D166
SRR3125012,2017-01-14 00:00:00,2016-01-27 15:06:42,226438,56835938,0,251,39,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125012/SRR3125012.1,SRX1544958,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262106,SAMN04211988,simple,496922,coral metagenome,212LK57,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,D5EA6097DEA71A17EC67398607728B63,1A602FD5C1730EBA8492D7F07ACFE13D
SRR3125011,2017-01-14 00:00:00,2016-01-27 15:12:39,150531,37783281,0,251,26,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125011/SRR3125011.1,SRX1544959,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262105,SAMN04211989,simple,496922,coral metagenome,212LK62,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,C35223231BC8E6008B7DC480D26D1569,5DAE8408E16F0C4DFF17002ECDA55ED0
SRR3125009,2017-01-14 00:00:00,2016-01-27 15:00:43,188813,47392063,0,251,33,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3125009/SRR3125009.1,SRX1544948,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1262102,SAMN04211985,simple,496922,coral metagenome,212Lk24H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,05825585AEC3DD523094E47884813CD9,3B72AED0B782AD5179EF93049CB7884B
SRR3117468,2016-01-27 11:11:24,2016-01-26 15:31:32,63061,15828311,0,251,7,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117468/SRR3117468.1,SRX1544255,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261691,SAMN04212047,simple,496922,coral metagenome,212_MR01,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,E2C3670675F8DFE170BF61EB692A7C54,EF0937682F9947DBC4B87D50AB5E153B
SRR3117469,2016-01-27 11:11:24,2016-01-26 15:31:31,92987,23339737,0,251,11,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117469/SRR3117469.1,SRX1544256,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261692,SAMN04212048,simple,496922,coral metagenome,212_MR01H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,B09260AA43CE3F735B09AD1619743DE2,876368FA69BCBEA17FE6EF4E3CC6F81D
SRR3117470,2016-01-27 11:11:24,2016-01-26 15:32:32,51985,13048235,0,251,6,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117470/SRR3117470.1,SRX1544258,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261694,SAMN04212049,simple,496922,coral metagenome,212_MR07,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,171FAB470B25092B13C2BFFA5FAE2C26,D5A9B9F617093359B156EB56D942B8C7
SRR3117471,2016-01-27 11:11:24,2016-01-26 15:34:47,74394,18672894,0,251,9,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117471/SRR3117471.1,SRX1544259,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261695,SAMN04212050,simple,496922,coral metagenome,212_MR09,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,B04C5C30BADCC1C818E09A9550313259,540B13354E34664EEB755AD5B9382F59
SRR3117472,2016-01-27 11:11:24,2016-01-26 15:31:29,76743,19262493,0,251,9,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR3117472/SRR3117472.1,SRX1544262,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261696,SAMN04212051,simple,496922,coral metagenome,212_MR09H2O,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,2D4BC36386C25F551A111033C5B72F5A,1DFC0A2CDACC186A9938B97DFC30F03F
SRR3117473,2016-01-27 11:11:24,2016-01-26 15:30:01,65008,16317008,0,251,7,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-8/SRR3117473/SRR3117473.1,SRX1544264,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP065085,PRJNA299413,,299413,SRS1261697,SAMN04212052,simple,496922,coral metagenome,212_MR17,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA334709,,public,5D95B0A33637D8932B5A0591CAC8416A,0B158D1C0EE399F800735F2A90545488
